domain,text,label
zotero.org,"emails: domain@zotero.org; name: Sean Takats; name_servers: NS-1395.AWSDNS-46.ORG; org: Corporation for Digital Scholarship; address: 8300 Boone Blvd. Suite 500; city: Vienna; country: US; creation_date: 2006-08-29T20:37:37; dnssec: unsigned; domain_name: ZOTERO.ORG; expiration_date: 2017-08-29T20:37:37; name_servers : NS-635.AWSDNS-15.NET; name_servers : NS-1678.AWSDNS-17.CO.UK; name_servers : NS-496.AWSDNS-62.COM; registrar: eNom, Inc.; state: VA; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2017-03-12T16:09:43; zipcode: 22182",safe
history.com,"emails: domainabuse@cscglobal.com; name: Domain Admin; name_servers: PDNS158.ULTRADNS.BIZ; org: A&E Television Networks, LLC; address: 235 E 45th St; city: New York; country: US; creation_date: 1994-11-01T00:00:00; creation_date : 1994-11-01T05:00:00; dnssec: unsigned; domain_name: HISTORY.COM; domain_name : history.com; emails : admin@internationaladmin.com; expiration_date: 2017-10-31T00:00:00; expiration_date : 2017-10-31T04:00:00; name_servers : PDNS158.ULTRADNS.COM; name_servers : PDNS158.ULTRADNS.NET; name_servers : PDNS158.ULTRADNS.ORG; name_servers : pdns158.ultradns.com; name_servers : pdns158.ultradns.net; name_servers : pdns158.ultradns.org; name_servers : pdns158.ultradns.biz; referral_url: http://www.cscglobal.com/global/web/csc/digital-brand-services.html; registrar: CSC CORPORATE DOMAINS, INC.; state: NY; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : serverDeleteProhibited https://icann.org/epp#serverDeleteProhibited; status : serverTransferProhibited https://icann.org/epp#serverTransferProhibited; status : serverUpdateProhibited https://icann.org/epp#serverUpdateProhibited; status : clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited; status : serverDeleteProhibited http://www.icann.org/epp#serverDeleteProhibited; status : serverTransferProhibited http://www.icann.org/epp#serverTransferProhibited; status : serverUpdateProhibited http://www.icann.org/epp#serverUpdateProhibited; updated_date: 2015-10-27T00:00:00; updated_date : 2016-12-04T11:58:15; whois_server: whois.corporatedomains.com; zipcode: 10017-3305",safe
ashford.com,"emails: abuse@web.com; name_servers: A1-39.AKAM.NET; creation_date: 1999-01-26T05:00:00; dnssec: unsigned; domain_name: ASHFORD.COM; expiration_date: 2029-01-26T05:00:00; name_servers : A18-64.AKAM.NET; name_servers : A20-65.AKAM.NET; name_servers : A4-66.AKAM.NET; name_servers : A5-67.AKAM.NET; name_servers : A7-64.AKAM.NET; registrar: Network Solutions, LLC; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2019-01-26T21:38:36; whois_server: whois.networksolutions.com",safe
nab.com.au,name_servers: nskx02.national.com.au; domain_name: nab.com.au; last_modified: 19-Jun-2017 05:04:02 UTC; name_servers : nsem02.national.com.au; registrant_name: National Australia Bank Limited; registrar: Corporation Service Company (Australia) Pty Ltd; status: serverDeleteProhibited (Protected by .auLOCKDOWN); status : serverUpdateProhibited (Protected by .auLOCKDOWN),safe
ime888.com,"emails: abuse@godaddy.com; name: Registration Private; name_servers: NS1.PARKLOGIC.COM; org: Domains By Proxy, LLC; address: DomainsByProxy.com; address : 2155 E Warner Rd; city: Tempe; country: US; creation_date: 2016-04-04T02:56:07; creation_date : 2016-04-03T21:56:07; dnssec: unsigned; domain_name: IME888.COM; domain_name : ime888.com; expiration_date: 2023-04-04T02:56:07; expiration_date : 2023-04-03T21:56:07; name_servers : NS2.PARKLOGIC.COM; registrar: GoDaddy.com, LLC; state: Arizona; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2022-03-30T13:07:54; updated_date : 2022-03-30T08:07:53; whois_server: whois.godaddy.com; zipcode: 85284",safe
teads.tv,emails: d5998badd91befdb00b01176850b4d6e-1649717@contact.gandi.net; name_servers: NS-1425.AWSDNS-50.ORG; creation_date: 2011-08-23T09:17:12; dnssec: unsigned; domain_name: TEADS.TV; emails : 507c741f044a0a7ce5d2d57906835962-1487320@contact.gandi.net; expiration_date: 2017-08-23T09:17:12; name_servers : NS-1881.AWSDNS-43.CO.UK; name_servers : NS-38.AWSDNS-04.COM; name_servers : NS-645.AWSDNS-16.NET; referral_url: http://www.gandi.net; registrar: GANDI SAS; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2016-07-23T06:34:51; whois_server: whois.gandi.net,safe
websta.me,admin_city: Singapore; admin_id: C4207868-AGRS; admin_name: Jo Mio; admin_org: A-FIS PTE. LTD.; admin_phone: +81.6590618004; admin_phone : 65-90618004; admin_postal_code: 239924; admin_state_province: xxx; domain_id: D108500000010282376-AGRS; domain_name: WEBSTA.ME; domain_name : websta.me; registrant_city: Singapore; registrant_id: C3808788-AGRS; registrant_name: Jo Mio; registrant_org: A-FIS PTE. LTD.; registrant_phone: +81.6590618004; registrant_phone : 65-90618004; registrant_postal_code: 239924; registrant_state_province: xxx; status: ok https://icann.org/epp#ok; status : ACTIVE; tech_city: Singapore; tech_id: C3099445-AGRS; tech_name: Jp Mio; tech_org: A-FIS PTE. LTD.; tech_phone: +81.6590618004; tech_phone : 65-90618004; tech_postal_code: 239924; tech_state_province: xxx,safe
gamgos.ae,domain_name: gamgos.ae; registrant_name: Jinson Kadaparambil Varghese; status: ok; tech_name: Hostmaster ONEANDONE,safe
accorhotels.com,"emails: abuse@ascio.com; name: Domain Administrator; name_servers: INDOM10.INDOMCO.COM; org: ACCOR SA; address: 82 rue Henri Farman; city: Issy les Moulineaux; country: FR; creation_date: 1998-04-30T00:00:00; dnssec: unsigned; domain_name: ACCORHOTELS.COM; domain_name : accorhotels.com; emails : mkg_accorweb@accor-hotels.com; emails : indom@indom.com; expiration_date: 2018-04-29T00:00:00; expiration_date : 2018-04-29T04:00:00; name_servers : INDOM130.INDOMCO.ORG; name_servers : INDOM20.INDOMCO.NET; name_servers : INDOM30.INDOMCO.FR; name_servers : INDOM80.INDOMCO.HK; name_servers : indom10.indomco.com; name_servers : indom130.indomco.org; name_servers : indom20.indomco.net; name_servers : indom30.indomco.fr; name_servers : indom80.indomco.hk; referral_url: http://www.ascio.com; registrar: Ascio Technologies, Inc; state: Issy les Moulineaux; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : OK; updated_date: 2017-04-02T00:00:00; updated_date : 2017-04-02T21:21:44; whois_server: whois.ascio.com; zipcode: 92130",safe
delta-homes.com,"emails: abuse@godaddy.com; name: xiaoyang zhang; name_servers: NS77.DOMAINCONTROL.COM; org: Beijing ELEX Technology Co., Ltd.; creation_date: 2013-07-03T07:05:49; dnssec: unsigned; domain_name: DELTA-HOMES.COM; domain_name : delta-homes.com; expiration_date: 2018-07-03T07:05:49; name_servers : NS78.DOMAINCONTROL.COM; registrar: GoDaddy.com, LLC; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2016-08-29T07:32:05; whois_server: whois.godaddy.com",safe
remontcompa.ru,"name_servers: ns1.jino.ru.; creation_date: 2011-04-01T14:39:56; domain_name: REMONTCOMPA.RU; expiration_date: 2018-04-01T15:39:56; name_servers : ns2.jino.ru.; registrar: RU-CENTER-RU; status: REGISTERED, DELEGATED, UNVERIFIED",safe
bugaboo.tv,"emails: abuse@dotarai.co.th; name: Sarawut Limdamrongchit; name_servers: A1-191.AKAM.NET; org: BBTV New Media Co.,Ltd.; address: 900 Tonson Tower, 5th Floor Ploenchit Road; city: Pathumwan; country: TH; creation_date: 2011-05-31T08:03:13; dnssec: unsigned; dnssec : Unsigned; domain_name: BUGABOO.TV; emails : network@bugaboo.tv; expiration_date: 2022-05-31T08:03:13; name_servers : A10-66.AKAM.NET; name_servers : A13-67.AKAM.NET; name_servers : A28-64.AKAM.NET; name_servers : A8-65.AKAM.NET; name_servers : A9-66.AKAM.NET; referral_url: http://www.dotarai.co.th; registrar: DotArai Co., Ltd.; state: Bangkok; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientTransferProhibited (https://www.icann.org/epp#clientTransferProhibited); status : clientDeleteProhibited (https://www.icann.org/epp#clientDeleteProhibited); updated_date: 2017-05-18T06:16:10; whois_server: whois.dotarai.com; zipcode: 10330",safe
yesmessenger.com,"emails: abuse@godaddy.com; name: Registration Private; name_servers: NS1.2TOWN.NET; org: Domains By Proxy, LLC; creation_date: 2007-03-12T16:11:48; dnssec: unsigned; domain_name: YESMESSENGER.COM; expiration_date: 2018-03-12T16:11:48; name_servers : NS2.2TOWN.NET; name_servers : NS3.2TOWN.NET; registrar: GoDaddy.com, LLC; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; updated_date: 2017-03-01T14:36:15; whois_server: whois.godaddy.com",safe
aslain.com,"emails: abuse@ovh.net; name_servers: EMMA.NS.CLOUDFLARE.COM; country: FR; creation_date: 2014-07-21T07:43:14; creation_date : 2014-07-21T05:43:14; dnssec: unsigned; domain_name: ASLAIN.COM; domain_name : aslain.com; emails : wvs39lixtbju2sopxx1f@d.o-w-o.info; emails : 7wjs3m312lymmvpj9niq@b.o-w-o.info; expiration_date: 2019-07-21T07:43:14; expiration_date : 2019-07-21T05:43:14; name_servers : KANYE.NS.CLOUDFLARE.COM; name_servers : emma.ns.cloudflare.com; name_servers : kanye.ns.cloudflare.com; registrar: OVH, SAS; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2018-05-22T06:56:56; updated_date : 2018-05-22T04:56:56; whois_server: whois.ovh.com",safe
chateagratis.net,emails: CHATEAGRATIS.NET@PROXY.DREAMHOST.COM; name: PROXY PROTECTION LLC; name_servers: NS-120.AWSDNS-15.COM; org: PROXY PROTECTION LLC; address: 417 ASSOCIATED RD #324; address : C/O CHATEAGRATIS.NET; city: BREA; country: US; creation_date: 2007-06-05T00:00:00; creation_date : 2007-06-05T13:18:44; dnssec: unSigned; domain_name: CHATEAGRATIS.NET; emails : domain-abuse@dreamhost.com; expiration_date: 2018-06-05T00:00:00; expiration_date : 2018-06-05T20:18:44; name_servers : NS-1310.AWSDNS-35.ORG; name_servers : NS-1958.AWSDNS-52.CO.UK; name_servers : NS-681.AWSDNS-21.NET; referral_url: http://www.DreamHost.com; registrar: DREAMHOST; state: CA; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited; updated_date: 2016-05-21T00:00:00; updated_date : 2013-12-14T07:27:37; whois_server: whois.dreamhost.com; zipcode: 92821,safe
liychn.cn,emails: chengsining2023@163.com; name: 程凯楹; name_servers: wells.ns.cloudflare.com; creation_date: 2024-02-07T16:51:08; dnssec: unsigned; domain_name: liychn.cn; expiration_date: 2025-02-07T16:51:08; name_servers : desi.ns.cloudflare.com; registrar: 北京新网数码信息技术有限公司; status: clientTransferProhibited,safe
readwritethink.org,"emails: abuse@godaddy.com; name_servers: NS2.RACKSPACE.COM; org: National Council of Teachers of English; country: US; creation_date: 2002-06-17T20:18:03; dnssec: unsigned; domain_name: READWRITETHINK.ORG; domain_name : readwritethink.org; expiration_date: 2022-06-17T20:18:03; name_servers : NS.RACKSPACE.COM; registrar: GoDaddy.com, LLC; state: Illinois; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientRenewProhibited https://icann.org/epp#clientRenewProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited https://icann.org/epp#clientUpdateProhibited; status : clientTransferProhibited http://www.icann.org/epp#clientTransferProhibited; status : clientUpdateProhibited http://www.icann.org/epp#clientUpdateProhibited; status : clientRenewProhibited http://www.icann.org/epp#clientRenewProhibited; status : clientDeleteProhibited http://www.icann.org/epp#clientDeleteProhibited; updated_date: 2020-06-12T00:21:24; updated_date : 2020-04-12T02:49:28; whois_server: whois.godaddy.com",safe
awwwards.com,"emails: abuse@ovh.net; name: AWWWARDS ONLINE S.L; name_servers: NS0.DNSMADEEASY.COM; org: AWWWARDS ONLINE S.L; address: Fray Luis Colomer, 3 - A; city: Valencia; country: ES; creation_date: 2010-09-28T00:00:00; creation_date : 2010-09-28T11:23:14; dnssec: unsigned; domain_name: AWWWARDS.COM; domain_name : awwwards.com; emails : h0wuoghkcqb7lu8rjy6h@l.o-w-o.info; emails : 5zljrkdp5lvc3t3m9xkf@a.o-w-o.info; expiration_date: 2018-09-28T00:00:00; expiration_date : 2018-09-28T11:23:14; name_servers : NS1.DNSMADEEASY.COM; name_servers : NS2.DNSMADEEASY.COM; name_servers : NS3.DNSMADEEASY.COM; name_servers : NS4.DNSMADEEASY.COM; name_servers : ns1.dnsmadeeasy.com; name_servers : ns4.dnsmadeeasy.com; name_servers : ns3.dnsmadeeasy.com; name_servers : ns0.dnsmadeeasy.com; name_servers : ns2.dnsmadeeasy.com; referral_url: http://www.ovh.com; registrar: OVH, SAS; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2016-12-04T00:00:00; updated_date : 2016-12-04T18:40:07; whois_server: whois.ovh.com; zipcode: 46021",safe
atlassian.com,"emails: abuse@web.com; name: Mike Cannon-Brookes; name_servers: NS10.DNSMADEEASY.COM; org: Atlassian Software Systems Pty Ltd; address: 1098 Harrison St; city: San Francisco; country: US; creation_date: 2001-03-19T00:00:00; creation_date : 2001-03-19T12:38:02; dnssec: Unsigned; domain_name: ATLASSIAN.COM; domain_name : atlassian.com; emails : dns-admin@atlassian.com; emails : domainregistrar@register.com; expiration_date: 2018-03-19T00:00:00; expiration_date : 2018-03-19T11:38:02; name_servers : NS11.DNSMADEEASY.COM; name_servers : NS12.DNSMADEEASY.COM; name_servers : NS13.DNSMADEEASY.COM; name_servers : NS14.DNSMADEEASY.COM; name_servers : NS15.DNSMADEEASY.COM; name_servers : ns10.dnsmadeeasy.com; name_servers : ns11.dnsmadeeasy.com; name_servers : ns15.dnsmadeeasy.com; name_servers : ns13.dnsmadeeasy.com; name_servers : ns14.dnsmadeeasy.com; name_servers : ns12.dnsmadeeasy.com; referral_url: http://www.register.com; registrar: Register.com, Inc.; state: CA; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientTransferProhibited http://icann.org/epp#clientTransferProhibited; updated_date: 2013-10-16T00:00:00; updated_date : 2001-03-19T05:00:00; whois_server: whois.register.com; zipcode: 94103",safe
tuchong.com,"emails: abuse@ename.com; name_servers: NS1.DNSV2.COM; country: CN; creation_date: 2008-02-26T13:09:47; dnssec: unsigned; domain_name: TUCHONG.COM; domain_name : tuchong.com; expiration_date: 2020-02-26T13:09:47; name_servers : NS2.DNSV2.COM; name_servers : ns1.dnsv2.com; name_servers : ns2.dnsv2.com; registrar: eName Technology Co.,Ltd.; state: BeiJing; status: clientDeleteProhibited https://icann.org/epp#clientDeleteProhibited; status : clientTransferProhibited https://icann.org/epp#clientTransferProhibited; status : clientDeleteProhibited https://www.icann.org/epp#clientDeleteProhibited; status : clientTransferProhibited https://www.icann.org/epp#clientTransferProhibited; updated_date: 2018-04-25T07:12:21; updated_date : 2008-02-26T13:09:47; whois_server: whois.ename.com",safe
ozov.me,"creation_date: 2018-05-27T01:08:28; domain_id: D425500000048632534-AGRS; domain_name: OZOV.ME; expiration_date: 2020-05-27T01:08:28; registrant_org: hello@thedomain.io; registrant_state_province: Harju; registrar: Dynadot, LLC; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2018-11-27T03:32:22",safe
fnb-onlinebankingcenter.com,"emails: abuse@web.com; name_servers: NS1.FNB-ONLINEBANKINGCENTER.COM; creation_date: 2012-05-29T14:51:23; dnssec: unsigned; domain_name: FNB-ONLINEBANKINGCENTER.COM; expiration_date: 2021-05-29T14:51:23; name_servers : NS2.FNB-ONLINEBANKINGCENTER.COM; registrar: Network Solutions, LLC; status: clientTransferProhibited https://icann.org/epp#clientTransferProhibited; updated_date: 2020-03-30T07:40:48; whois_server: whois.networksolutions.com",safe
